district,flooded,VV_during,VH_during,VV_change,VH_change,jrc_occurrence,precip_total_mm,hist_mean_precip_mm,precip_anomaly_pct
Diamer,1,-8.04584592279192,-16.07705739819292,3.079551356647503,2.550626790732148,0,43.38428282737732,41.224487936496736,5.239106654781466
Diamer,1,-11.295199799120262,-15.575107542419529,0.0420954182470154,-0.1036329477755266,0,32.71785879135132,22.924284079670905,42.721398311257566
Diamer,1,-8.726183443570145,-19.478232664042128,-5.781790768281306,0.3212115712148424,0,46.83856678009033,38.76427943110466,20.829194989516093
Diamer,1,-5.8784441875897535,-16.93166360559416,-2.496149665314324,-2.047939641588954,0,9.909608840942383,24.755332577228547,-59.96980121342486
Diamer,1,-0.4052532096717889,-10.96036643347692,-11.312977660485396,-6.60700064163392,0,34.60231161117554,18.6141449034214,85.89256606042326
Faisalabad,0,-7.962577662474947,-16.487467419362275,1.636115537740599,2.4330882244880563,0,38.71143960952759,59.525257886201146,-34.96636388617564
Faisalabad,0,-10.264163590205026,-17.304102399101527,0.0467010897023971,0.5120951600381893,0,65.5856990814209,51.3047153274063,27.835616400712954
Faisalabad,0,-8.417718308310665,-17.371507994056145,-4.222155471926754,-1.3054004877062049,0,51.14699459075928,49.166826508939266,4.0274474120471995
Faisalabad,0,-8.421423645250501,-16.084460131605482,-2.0662189314673043,-0.1122608130080671,0,37.16090774536133,67.89528477862477,-45.267321778639094
Faisalabad,0,-6.763326892087342,-12.56723203194543,-5.947104499466082,-5.591192576381111,0,50.51898193359375,52.76922170030885,-4.264303497775346
Faisalabad,0,-13.417981813379484,-17.800909480414276,-0.7895740678355736,-1.226456010520231,0,64.20369720458984,62.96390129327774,1.9690582791833227
Faisalabad,0,-9.526483192907332,-15.304935958238095,-2.1875311380583597,-3.1077793324582927,0,62.256465911865234,49.662970767961816,25.357917476873197
Faisalabad,0,-7.3646433204607185,-16.06931701499321,-4.407261184380005,-2.2745115686529225,0,48.07849407196045,51.36212903261185,-6.393105236285061
Faisalabad,0,-11.298833143726815,-17.503115520317518,0.4112507852183782,0.2042124648817243,0,41.30123519897461,63.97775687202811,-35.4443837698348
Faisalabad,0,-10.243032594338692,-15.063284700727644,1.5259809976665617,-1.150704750649206,0,65.5856990814209,51.3047153274063,27.835616400712954
Faisalabad,0,-10.255192504146766,-15.90367906564005,-1.0790861683551682,-0.2252168946085166,0,46.09774351119995,49.448749999701974,-6.7767263854439586
Faisalabad,0,-9.103933835351729,-16.08233575390153,-4.126708708227968,-2.712096264346385,0,69.71934700012207,57.53343017091974,21.18058456274991
Faisalabad,0,-12.222425223696234,-17.524737815044375,-0.3272387252444435,-1.0986922947804842,0,37.50522804260254,64.67275064298883,-42.0076807160382
Faisalabad,0,-11.077794614180558,-16.334089801685565,-0.7013509029319369,-1.582399528805773,0,38.71730375289917,42.42411975339055,-8.737520123078403
Faisalabad,0,-10.41931602849379,-15.027692083199485,-0.3120684923900985,-3.6023330024699103,0,42.54263687133789,51.44744457099587,-17.30855200663975
Ghanche,1,-2.965797278629939,-13.061701130514454,-6.717178627839452,-4.5059183838793295,0,0.0,6.743265980668366,-100.0
Ghanche,1,-5.59572222682125,-19.988045341027213,-5.616486637435182,0.3174379232057411,0,0.0,2.5487759709358215,-100.0
Ghanche,1,-4.47992697783922,-9.929780518694386,1.7235185946625724,2.1894784190067984,0,0.0,0.6145448446273803,-100.0
Ghanche,1,-13.20560961083632,-19.097925448035085,13.132485336270452,16.567590735494104,0,0.0,2.497601401805878,-100.0
Ghanche,1,-10.037993127327557,-17.209435506189948,0.6200880152733053,1.1389474314067982,0,0.0,0.0,0.0
Ghanche,1,3.454824796138426,-11.567950604976916,-15.908048521885354,-9.19981312975986,0,47.567092418670654,49.543844962865116,-3.989905397282161
Ghanche,1,-12.100440758860074,-21.13130966217044,-2.2039059025537533,-1.0387864883102085,0,0.0,9.698499941825867,-100.0
Ghanche,1,3.76131828895795,-8.548824046640624,-0.7958355540342184,-0.9591527602518948,13,13.327619552612305,15.88379751443863,-16.09299010203774
Ghanche,1,-16.101628172143165,-21.461951450450314,9.989886404313731,10.588208533530173,0,24.118633270263672,24.18606732189655,-0.2788136274301576
Ghanche,1,-12.81478304235828,-16.81929012219048,1.3145277786014926,-0.5443726600555507,0,0.0,2.5487759709358215,-100.0
Ghanche,1,-3.985665445992998,-13.022776565300225,-9.257874554354242,-10.005458479510306,0,0.0,2.0251808762550354,-100.0
Ghanche,1,-6.356442652619652,-13.83406946872388,0.1613193074097543,1.198864617900096,0,0.0,4.3620090133976195,-100.0
Ghanche,1,-12.674501921251004,-24.290118932674613,-5.158489848511884,-1.0121385913530645,0,10.566714763641357,10.656340718269348,-0.8410575168109536
Ghanche,1,-5.99829885925367,-9.564362044959344,9.826980642838452,11.23294524761081,0,10.242637634277344,4.25334519892931,140.81369264022382
Ghanche,1,-10.176965485661997,-17.741590410562658,0.6007384031383651,1.7181308390918597,0,0.0,0.6026193633500952,-100.0
Ghizer,1,-8.226985167362919,-15.522934383835524,0.731273935314519,0.806739136343575,0,110.58337020874023,37.55567181706429,194.45184937017726
Ghizer,1,-6.303015465851508,-12.468218284763209,-1.53731630830515,-2.486598845522419,0,0.0,8.182741987705231,-100.0
Ghizer,1,-9.84320529441404,-22.47006904294307,-4.480016095518092,-1.7938827789047913,0,18.02769184112549,12.466443204879761,44.60974589824368
Ghizer,1,-3.6745150316409614,-15.687009086529262,-0.901955702485198,1.9931648567200304,0,122.1359977722168,36.60631862282753,233.64731108485012
Ghizer,1,-6.016625768766476,-11.995888285240351,0.659543879471256,-0.3442637994739268,0,1.9301538467407227,1.2273013978265226,57.2681209488484
Ghizer,1,-9.2588500398652,-16.458220430736667,-4.539405527900591,-4.102274428264238,0,112.31535840034485,38.61280325651169,190.87595027538933
Ghizer,1,-9.907418146669276,-17.752615572603773,-0.7690258367575229,2.903661832799424,0,5.677142262458801,6.6055269032716755,-14.054664440970654
Ghizer,1,-7.526271528062859,-16.91452231812116,-2.878303423617611,-2.5076407406535672,0,15.078755855560303,26.719070774316787,-43.56556789372152
Ghizer,1,-6.420334277724214,-13.569010791178616,-0.6509447368301418,-1.0012213626569846,0,14.917108058929443,6.15015557706356,142.54846681539937
Ghizer,1,-5.357188494609511,-13.024108945085452,-1.8627157995224015,1.0615219376875515,0,0.0,8.182741987705231,-100.0
Ghizer,1,-6.428630403615629,-13.47624193025231,-0.4010066869321251,-0.4515956445667708,0,16.795697689056396,25.204640418291092,-33.36267683125643
Ghizer,1,-5.764073525212302,-14.186777369716015,-1.8280024495279337,-1.6162955632236589,0,9.265269041061401,14.896760499477386,-37.803463770620134
Ghizer,1,-9.561637577774956,-19.119597483631303,-1.0608889125085987,2.5102771308203806,0,31.194337368011475,16.43304113149643,89.82692928470048
Ghizer,1,-8.141255075430035,-16.979664372588537,4.936401650374429,8.734614526195685,0,21.145938873291016,37.840634524822235,-44.11843474923772
Ghizer,1,-10.275991422595188,-19.2656797893458,-4.593616700923489,-3.181483290686792,0,88.66869497299194,79.46336356401443,11.58437171057055
Ghotki,1,-12.911678728876694,-20.063857786331468,-2.7776212493157395,-2.133888599417837,0,106.29936599731445,28.40418332144234,274.23841690624846
Ghotki,1,-14.554937955320147,-18.814714471360546,4.202301730439604,-1.7799359383229465,0,105.8494176864624,24.85525252595544,325.8633766682825
Ghotki,1,-12.521396211615665,-21.48433485048544,1.4694115091748117,1.7104890050470587,2,75.41948425769806,17.927805591747166,320.68441601361656
Ghotki,1,-12.900892826175053,-21.29693296741469,-2.9162726917276665,-3.195023906845577,0,122.58058595657349,30.39918782711029,303.23638464858897
Ghotki,1,-11.521637172555565,-18.66071840896046,-0.189965307245238,0.3370279182093441,0,62.98997378349304,14.837344460748136,324.5367083721189
Ghotki,1,-16.43488293803334,-23.53147188408926,-3.3619150200319545,-2.7435390621138502,0,138.32127618789673,32.411028082296255,326.7722573831325
Ghotki,1,-10.04719544602804,-19.654486327498905,-4.161617311733247,-2.208070858635516,0,114.66741466522217,27.024120184671016,324.3150706910538
Ghotki,1,-9.964830701364866,-19.10880346909454,-3.826473030423733,-1.1126090524693026,0,110.65868830680847,27.45804796930276,303.01003345365785
Ghotki,1,-8.667926682033677,-16.54535185101922,-4.280677804800916,-3.9364581636584175,0,79.30281138420105,20.642564131319524,284.17132135188774
Ghotki,1,-7.613288742159386,-12.55465184743991,-6.269829911433919,-6.473415338966248,0,87.73649883270264,22.7191181934107,286.1791557479952
Ghotki,1,-9.857265333157589,-21.727131666814117,-1.512001473466924,2.50767590430355,0,85.74931573867798,22.44550763142319,282.03330994675713
Ghotki,1,-7.922287924732134,-15.632193830218096,-4.460873321641475,-3.7216328109755743,0,112.446542263031,26.3349815450012,326.9854606538547
Ghotki,1,-14.167302179015248,-20.19808441141359,-2.3767127652569684,-3.561211715127527,0,129.68786478042603,31.373704373836517,313.3648460351295
Ghotki,1,-14.774642857139956,-20.871918328952358,-5.155492963392039,-5.741036691609068,0,146.16456031799316,36.37206383496523,301.8594077619596
Ghotki,1,-14.01053487767166,-22.27039206267534,-3.4517142916117827,-2.959449794282449,0,138.11626386642456,30.463988100923597,353.37551803415124
Gilgit,1,-12.692957410448946,-22.27580590608792,0.0327700627702434,0.0231052273663756,0,14.264147758483887,6.3556795556098225,124.43151253422897
Gilgit,1,-8.775750509316396,-18.385830918572147,1.0001679251858953,1.22188512729047,0,16.220780611038208,8.53017667606473,90.15761603804697
Gilgit,1,-17.326064642952144,-22.88066662339069,2.8110770632453,2.009999062076922,0,19.02062201499939,18.96802801191807,0.2772771267960746
Gilgit,1,-10.494069172650995,-17.971327110223548,4.413918840129387,3.014158789759396,0,15.229213953018188,10.353061181306838,47.098656970322736
Gilgit,1,-12.522454558571336,-18.99316832480686,-3.862763183267738,-4.205345465677475,0,0.0,0.0,0.0
Gilgit,1,-11.965265807329946,-21.081411685819937,4.718474840023063,7.221173892582657,0,127.4325304031372,108.88845415711403,17.030342096018853
Gilgit,1,-11.806304889345052,-20.230834549241603,13.629826371908443,15.04486189181191,0,41.55270862579346,27.206870490312575,52.728733135951586
Gilgit,1,-11.503557043721562,-22.348570691971577,-1.169221605708891,3.2000494679219464,0,17.536922454833984,17.079351830482484,2.6790865888414372
Gilgit,1,-5.966197698666619,-15.582584968300262,-2.973866103422182,-2.1614631422267525,0,15.844007968902588,8.101526588201523,95.56817837241508
Gilgit,1,-13.907420002757638,-20.809757378705925,1.4832992288688605,2.31191803402875,0,13.777038097381592,6.910676310956478,99.35875271048211
Gilgit,1,-13.165335571962736,-16.150053920816923,16.83469219230712,7.387546005086886,0,113.128653049469,98.34776401519775,15.029207000564993
Gilgit,1,0.4453794385131469,-6.838147125668295,2.2559598977055426,3.735255643888971,0,16.220780611038208,8.53017667606473,90.15761603804697
Gilgit,1,-12.06541415440486,-18.008321197595542,10.445990238360013,2.116266943787592,0,113.128653049469,98.34776401519775,15.029207000564993
Gilgit,1,-11.99661310898563,-23.74477937211978,-2.130722247272505,1.1797534832880388,0,17.885189294815063,15.910241223871708,12.413061770428381
Gilgit,1,-5.518071275956672,-14.123893811651191,-1.2890749086427895,-6.18347506481685,0,28.694251537322998,11.731643848121166,144.58849849860053
Gujranwala,0,-8.557087062597,-17.046412055496674,0.6167374058523638,0.0194273983006851,0,40.54189872741699,127.39415724873543,-68.17601403158588
Gujranwala,0,-10.121364447114551,-18.55544001488211,-0.8060277180470177,0.7050409606828865,0,55.206172943115234,142.30006669452413,-61.20439418933904
Gujranwala,0,-8.712985119263895,-17.38308634860013,-5.456235841285665,-1.7395310351981372,0,33.011834144592285,114.31197052896023,-71.12127978213013
Gujranwala,0,-10.885885618989544,-16.72049588949843,-4.0302494111051885,-3.256633609656504,0,55.69571781158447,125.72878625951708,-55.70169770300429
Gujranwala,0,-9.04873666677113,-16.08237464529749,-4.471794820654461,-2.616008670851059,1,74.0485668182373,118.20511467196047,-37.35586905546785
Gujranwala,0,-10.727042563395637,-19.2737582889563,-2.2157929440402704,1.494177322416007,0,59.43479537963867,105.66614138260483,-43.752279962195104
Gujranwala,0,-6.956269117353591,-15.150150895393049,-0.1150158319876375,1.1476647000399876,0,48.246466636657715,132.2575799319893,-63.520830593250345
Gujranwala,0,-10.224022378217375,-17.09081303603435,-2.160395986778996,-1.4072796022980043,0,52.947322845458984,129.0836806923151,-58.982171439885846
Gujranwala,0,-10.151023517439643,-18.12099405127012,2.367040142321698,0.9954477775479056,0,48.195799827575684,116.65507333949208,-58.68520892587736
Gujranwala,0,-7.328956097188721,-14.648044795575244,-0.2542263358554892,-1.3500151951659518,0,55.206172943115234,142.30006669452413,-61.20439418933904
Gujranwala,0,-9.343234954015408,-15.064673439085778,-2.135582395322336,-3.110827552611484,0,59.28437042236328,139.31876230239868,-57.44695872786794
Gujranwala,0,-10.170765761952598,-16.743798869724287,-2.7565003071050587,-4.618280913709135,0,55.206172943115234,142.30006669452413,-61.20439418933904
Gujranwala,0,-10.292529554697488,-18.37795232866237,-4.159755186176131,-1.731469633417614,2,28.771600246429443,120.30784942358733,-76.08501823922677
Gujranwala,0,-10.619234696870814,-15.381978562283392,-1.365093350928868,-2.383695664411841,0,62.956085205078125,146.96540527120231,-57.16264988423484
Gujranwala,0,-10.093747801198838,-18.041308676427157,-4.440708844874674,-0.6832635405586771,0,53.906888008117676,98.97573476657271,-45.535248477565474
Gujrat,0,-9.19108856400517,-14.229146363826166,-3.6038904300846175,-4.785927661619931,0,162.34394073486328,166.95636304318904,-2.7626514043867854
Gujrat,0,-10.998728865793112,-18.66031164599012,0.8088666674789433,0.3013751207346757,0,167.1759490966797,166.88228125944732,0.17597304819665385
Gujrat,0,-9.212536231979133,-15.167928413164976,-1.3446791501862236,-2.1078284800183877,0,172.81202697753906,162.14064063988627,6.581561720453479
Gujrat,0,-7.994249176558592,-15.534167733999382,-4.625151317116842,-1.8808938255060816,0,167.2622184753418,155.71953470539302,7.412482828044967
Gujrat,0,-10.171715612999376,-14.472912609687096,-0.6134798719131069,-0.7902018342559369,0,68.79694175720215,155.04653158560396,-55.62819686861674
Gujrat,0,-9.322493677620123,-16.258206827274236,-3.330934074460954,-2.022509727038262,0,168.46042728424072,159.24500163048506,5.786948136142632
Gujrat,0,-8.02673674606912,-14.721519027456551,-5.452567964043025,-3.229954619211192,0,185.89462852478027,192.09273020401596,-3.2266195980726975
Gujrat,0,-9.348266203114733,-16.23683194124163,-4.94309982754087,-7.477187686927738,0,167.1759490966797,166.88228125944732,0.17597304819665385
Gujrat,0,-9.081983516655969,-14.394643334117134,-0.5983112291201227,-2.249100792014257,0,188.59585189819336,189.16417296379805,-0.3004380040365555
Gujrat,0,-9.712724825398304,-15.958149411424422,-0.6674175907669699,-0.5261839884301338,0,168.6910743713379,183.56071785874664,-8.100667539800762
Gujrat,0,-9.586095693210822,-17.151362237287593,-2.5870522550118373,-1.4250620794412183,0,186.28414344787598,168.11538761854172,10.807312814553091
Gujrat,0,-13.734004979611116,-17.36777776568726,-0.65476188692503,-4.558904542021779,0,167.0690393447876,171.5637323040515,-2.619838644742384
Gujrat,0,-11.771412471711985,-15.764676582792774,-0.0982281931283104,-1.6109447356344797,0,152.41463375091553,188.80088666528462,-19.27228921274952
Gujrat,0,-9.99531610757669,-16.708629916747217,0.7354830600831441,0.9767187980877292,0,156.35651969909668,154.49383844025434,1.2056670205411961
Gujrat,0,-7.833843689221448,-14.380914313150251,-0.5240734364042634,-2.239753599494016,0,156.35651969909668,154.49383844025434,1.2056670205411961
Gwadar,1,-12.707806238527716,-22.798320353586764,-2.326186599365954,1.7359789469379798,0,8.26449429988861,3.5992064418154768,129.61990187258928
Gwadar,1,-16.24089463335797,-22.853053554748808,-1.1169714501493928,-0.671680571399996,0,1.8898358941078186,0.21452583223581315,780.9362837154524
Gwadar,1,-9.285433118860832,-18.983501936945064,1.1929941933799046,-0.1659409579977087,0,6.785222291946411,1.9274374931719649,252.03332486699935
Gwadar,1,-10.61757887579639,-20.943211476253573,0.6429232476638305,2.494927621405907,0,1.8414521217346191,0.4242297437041998,334.06954582104873
Gwadar,1,-15.359976248621503,-24.379915097048904,-1.056179103310949,2.3286436739017766,0,13.483664631843567,9.445564658753574,42.75128188707838
Gwadar,1,-6.4894600983863135,-13.752117253984451,0.2381416273501519,-0.0346556254153682,0,3.0636232495307922,0.4398927837610245,596.4477169498493
Gwadar,1,-10.287642660220646,-20.219788220099325,-0.3029146120367318,-0.9375409496191692,0,1.8919302225112915,0.4208653919398785,349.53333268646566
Gwadar,1,-17.35216240743515,-24.78591677405161,0.3794902855829178,-2.5030695123375324,0,11.115674257278442,5.20934123842707,113.37965298343087
Gwadar,1,-15.018326554054047,-25.783248211574552,-2.593038993282436,-2.419205021931049,0,1.7330847382545471,0.4149525061249733,317.6585784332112
Gwadar,1,-16.696573832734337,-25.35459993299006,-0.5616511013095966,-0.5317228950067054,0,1.882741093635559,0.266812521032989,605.6419565117691
Gwadar,1,-17.508643881658855,-24.368135056052047,-3.562459836972522,-2.3825497874688075,0,7.457125902175903,2.473010103031993,201.54045440547202
Gwadar,1,-17.52668420564796,-27.535064244184625,-1.5128529467783025,1.4349824693215965,0,2.22260582447052,0.3033430766314268,632.7036598798229
Gwadar,1,-18.625970647800425,-28.32274948071663,-0.5952937683143205,-0.6940509843850933,0,1.3746678829193115,0.6308689326047897,117.90070993723786
Gwadar,1,-8.389081664414505,-12.085709831726245,0.549369329358063,-2.499956895575398,0,1.434315800666809,0.21712980084121228,560.579890512463
Gwadar,1,-19.049101814028223,-26.149767631614708,-1.9953590388192275,-2.294074662715051,97,2.10276460647583,0.4421819083974697,375.5428855279378
Hafizabad,0,-5.21884275893707,-12.439188120589357,-1.0392920199971811,-2.396494311192466,0,51.65988254547119,90.89391124248505,-43.1646390398429
Hafizabad,0,-9.045371014624765,-16.727567883347305,-2.133776016372158,-0.9960678136092512,0,80.75281620025635,71.27653167545796,13.295097701928832
Hafizabad,0,-11.043451760527171,-19.54193826348065,-2.062384051567306,2.0276001089668547,0,66.1626787185669,64.22053708955646,3.0241753137350624
Hafizabad,0,-9.784792692507027,-15.46688204533826,-3.624480405794511,-4.9025831198782,0,48.173051834106445,84.31878732442856,-42.86794988078545
Hafizabad,0,-9.064720656863615,-18.398012751387174,-4.85078248450904,-1.6565986458676356,0,53.80239295959473,57.16042731851339,-5.8747537701332915
Hafizabad,0,-9.06409873138054,-16.67788864606417,-4.579327159304341,-2.627889705213036,0,56.1873779296875,56.638852529227734,-0.7971111337526765
Hafizabad,0,-12.12066085862738,-16.997257706987632,-1.53155915880113,-2.7294967317610386,0,80.75281620025635,71.27653167545796,13.295097701928832
Hafizabad,0,-9.443331803963936,-16.75131804842805,-4.2232647953302695,-1.621762246330395,0,58.73956871032715,90.42302613258362,-35.03914741340364
Hafizabad,0,-10.003277620744694,-19.1197389128395,-4.552834515283575,0.7525570530874148,0,70.31554222106934,94.53087994456291,-25.61632530840136
Hafizabad,0,-9.452050036868908,-16.288362183979647,-2.561094492974547,-2.026042393767636,0,80.75281620025635,71.27653167545796,13.295097701928832
Hafizabad,0,-12.154460186007228,-18.37629773452195,-1.6414508671831491,-0.6037322149445465,0,50.90331840515137,64.70455477684736,-21.329621105181243
Hafizabad,0,-8.381243654152136,-21.25356228790934,-5.394299157620697,1.4949095355114466,0,91.61919021606445,79.70134969949723,14.953122577599718
Hafizabad,0,-10.352226698460822,-18.243964281623164,-3.2667002170753,-1.4476711199126804,0,52.792155265808105,75.2946175351739,-29.88588428496069
Hafizabad,0,-6.674073062493756,-13.553381181857938,-2.1870261581413715,-3.4153871153496294,0,56.096229553222656,95.46444354392588,-41.23861463937492
Hafizabad,0,-10.304512658985336,-16.37407658442956,-2.7514107964147563,-2.580141635733387,0,59.091421127319336,102.06157983541489,-42.10218848012101
Hangu,1,-10.897239176958236,-18.327269887817376,0.3145208281483533,-0.0815538957918455,0,110.77339124679565,62.32672755122185,77.73015782957476
Hangu,1,-14.347103006768974,-19.957577819571597,2.347423450794036,-1.1604944958089085,0,87.32595682144165,82.61839324831962,5.697960693780229
Hangu,1,-9.323884389296568,-13.805051468785628,-5.421738985472102,-7.537812696223931,0,143.69636726379395,102.85958178639412,39.701488931001634
Hangu,1,-9.55918255022253,-17.810161595008005,-0.8670380084440517,0.4980467725225459,0,110.77339124679565,62.32672755122185,77.73015782957476
Hangu,1,-11.242765005822967,-18.41886615651938,-1.5000329453555032,-0.7089197158060401,0,123.74551582336426,79.19709837436676,56.25006264549739
Hangu,1,-8.765527435968114,-14.229095682977244,0.0525052660813294,-5.422711346596602,0,131.9411859512329,79.08188061118126,66.8412345932223
Hangu,1,-9.258416955529556,-16.16631151429162,-0.8547208602600378,-0.7674061450113854,0,78.33177947998047,76.99903394579887,1.7308600717247224
Hangu,1,-8.295072906920623,-15.136554498620605,-0.1010315013032201,0.2554118437862094,0,147.04191398620605,101.5440978884697,44.805968090541896
Hangu,1,-8.062433888815274,-16.353772235886993,0.7155550808259923,0.5554241503572364,0,104.9132022857666,63.35162324309349,65.60460003241369
Hangu,1,-6.905859280811755,-14.870656133655071,1.0171857157857334,0.6485297090871533,0,87.32595682144165,82.61839324831962,5.697960693780229
Hangu,1,-11.239603834126331,-14.717628309699895,0.9296002349673298,-1.8393411282601893,0,99.99005126953125,87.07761520147324,14.828651471658072
Hangu,1,-5.229627361114528,-13.464661344943966,-0.3964194549873552,-1.335041289474704,0,87.32595682144165,82.61839324831962,5.697960693780229
Hangu,1,-11.80633480759928,-17.460082389489617,-0.2368840760319113,-2.698247877298737,0,123.74551582336426,79.19709837436676,56.25006264549739
Hangu,1,-6.478593443931725,-13.502693178311947,-1.132757075234311,0.8512065229419719,0,110.19005060195923,61.432944524288175,79.36638306242087
Hangu,1,-14.085323473561262,-19.88421110009339,2.890632593988125,2.5795593135544337,0,121.43671989440918,70.12781510353088,73.16484153275002
Haripur,1,-6.72092443165431,-13.319182907857597,-1.2630705807435776,-2.478255136541064,0,180.8014621734619,187.4194596707821,-3.5311154503087563
Haripur,1,-9.603000225589888,-16.372190515093436,-0.0826860117770742,0.9158364538707496,0,148.38776016235352,159.04691179394723,-6.70189160629736
Haripur,1,-9.194046668249616,-15.372246510963862,-1.559297457773079,-0.707517602063632,0,151.0132942199707,157.98354993462561,-4.412013603656354
Haripur,1,-8.68301044147158,-13.629104093671357,0.6964135138878298,0.2964504786281026,0,180.8014621734619,187.4194596707821,-3.5311154503087563
Haripur,1,-11.170058700061528,-18.14101842938656,0.783226964561786,1.692959552423023,0,114.63498306274414,208.4874014019966,-45.01587036345194
Haripur,1,-8.615441463358833,-14.921933363304568,0.5899194163256443,0.0873980472388726,0,114.9599142074585,189.65963987112045,-39.38620030831162
Haripur,1,-4.6667617661917244,-13.485003777164462,-1.6908897251034158,-1.977951258933107,0,140.14349174499512,163.24851123690604,-14.153280367978944
Haripur,1,-12.735286334707473,-19.264697242168197,0.4319197076589169,-0.2049304918008481,0,127.54820251464844,181.70353108644485,-29.80422463338492
Haripur,1,-11.483365083050426,-17.438811120170932,0.9023914826831304,-0.333605784455365,0,86.03829956054688,147.23621923327445,-41.56444656852289
Haripur,1,-9.9298918316061,-15.944829984670289,-0.6603819923461707,1.1831368193695333,0,148.38776016235352,159.04691179394723,-6.70189160629736
Haripur,1,-8.700996334407497,-14.846964826870371,-2.614388928454021,-2.6569241028983424,0,134.06762027740479,163.70216963887214,-18.10272241769387
Haripur,1,-8.200841658723842,-15.88959011544873,-7.087942584196936,-4.205660544865953,0,148.38776016235352,159.04691179394723,-6.70189160629736
Haripur,1,-21.995833835219813,-26.58509622977284,1.622607654553228,-1.9742680021952808,97,175.23682403564453,189.7417731165886,-7.644573381335154
Haripur,1,-8.717600513026465,-15.092035809084743,-3.5921139811107228,-2.054876714742001,0,109.62201690673828,197.219950145483,-44.41636516697549
Haripur,1,-11.403374182398988,-17.971942431679913,7.279342163511107,6.542265466737854,0,114.9599142074585,189.65963987112045,-39.38620030831162
Hunza,1,-11.447552291816178,-16.905078735443166,2.6956991222107245,4.144132702804392,0,20.959689140319824,21.65501517057419,-3.2109237734416567
Hunza,1,-14.496323759228588,-24.158955477634183,-2.182709560801232,1.4633701070408345,0,7.83308744430542,7.580713623762131,3.3291565025251755
Hunza,1,-4.1057526725036375,-9.579475493789287,1.3395737266888317,-1.2081666692106356,0,11.484446048736572,17.848672318458558,-35.65658081548337
Hunza,1,-21.176167370571328,-21.23896873389603,17.0736722206165,14.947343709706718,0,26.27593493461609,25.84161169528961,1.6807126600607725
Hunza,1,-2.2457467059280987,-11.765128363400851,14.528012973783468,8.719352927615077,0,36.71639108657837,29.1653728723526,25.890353767373846
Hunza,1,-10.398816671720123,-13.3278926340214,-3.57451829851297,-4.808475506311622,0,13.354739665985107,18.981599473953246,-29.643760082965482
Hunza,1,-13.990574122092848,-19.804316781820845,1.093818380024782,1.190314021340484,0,4.953996181488037,10.22621710896492,-51.555926021313745
Hunza,1,-13.202588548673951,-18.736847499275207,11.111964979978158,11.37048911561808,0,0.0,0.5929782040417194,-100.0
Hunza,1,-11.461106976340645,-19.18942646845964,1.2943419731970458,3.715948439814701,0,8.438908815383911,4.780100321769714,76.54250428492291
Hunza,1,-5.284452748237287,-12.098871357246765,1.6256845985205146,-0.5709124327317863,0,0.0,0.0,0.0
Hunza,1,0.5990364441480335,-8.588238285787893,-15.459037615898112,-6.149950661440661,0,0.0,0.7115414425730705,-100.0
Hunza,1,-3.1467936171756854,-11.445274094665944,1.086617532053766,0.5393957905442086,0,0.0,7.204516094816427e-10,0.0
Hunza,1,-1.7868362964834943,-12.231498233414111,0.4310031172041875,2.488945158060956,0,5.726780891418457,14.795060658454895,-61.29261634256438
Hunza,1,-10.884621226718004,-19.52973846148375,4.918610949489516,6.216482368964609,0,30.919153928756714,30.90585778951645,0.043021421151993894
Hunza,1,-11.022921203625428,-13.640621552323026,2.420720957152602,1.8786063060499136,0,20.102840900421143,37.416675937175754,-46.27304431271581
Hyderabad,1,-7.67542104024531,-17.535270036149683,0.3486227218005497,1.5477182887152523,0,117.75960350036621,52.5331007280387,124.16267432985144
Hyderabad,1,-4.301068071988231,-11.21212973026229,0.0849301055364133,0.544895763081108,0,113.89364051818848,50.62365789315663,124.9810567987122
Hyderabad,1,-10.052234883143562,-19.02277597840145,-2.5507798669911814,0.2104638368228784,0,120.84990382194519,54.16957730362192,123.09552674664279
Hyderabad,1,-4.822177806584216,-10.959708120953897,1.1648052024215056,-1.0200032411598965,0,101.99024152755737,40.77364547015168,150.1376571840241
Hyderabad,1,-6.825160854024573,-14.48763615318362,-3.687045491681011,-6.994680045546209,0,132.98931550979614,58.34508174499497,127.93577715949365
Hyderabad,1,-4.753281388105921,-12.231014497524216,0.6265762087884541,-0.0221884497557116,0,87.05693507194519,33.50861506876536,159.80463499696899
Hyderabad,1,-9.498114586130834,-16.7262865118524,1.705550833857357,-1.2217235183380275,0,113.50628089904785,50.18002616199665,126.19813017357635
Hyderabad,1,-13.950133007835026,-26.24046088840684,2.939113337492781,5.936858109881374,0,120.5551061630249,54.23846785943024,122.26864238766369
Hyderabad,1,-8.552271248974545,-18.053886881976,-2.5200251214603053,-1.6941859531693169,0,132.31969261169434,56.11373669230379,135.80623998943645
Hyderabad,1,-8.294905964490729,-14.445231028304558,0.1772533420922784,-1.1149355441516455,0,113.89364051818848,50.62365789315663,124.9810567987122
Hyderabad,1,-9.995694321653088,-17.38493948506233,-2.20456605753561,1.0133233540193594,0,118.05273914337158,52.979059354169294,122.82905846662825
Hyderabad,1,-8.688187967491476,-14.657871026728165,0.8054533996561606,0.0363904479211694,0,113.89364051818848,50.62365789315663,124.9810567987122
Hyderabad,1,-1.395865414934106,-10.30022959819728,-2.980928182305352,0.3860615132339955,0,111.13836336135864,50.587985389819366,119.69319889881365
