point_id,district,hist_mean_ndvi,hist_std_ndvi
531,Barkhan,0.1804966873706004,0.04535066668300061
532,Barkhan,0.31394616977225676,0.04496821822999837
533,Barkhan,0.23234948240165637,0.06254857572542263
534,Barkhan,0.4009289855072464,0.03872679274417771
535,Barkhan,0.20691946169772257,0.029821867631558478
536,Barkhan,0.22813457556935815,0.05162504619544818
537,Barkhan,0.22808674948240165,0.01971337460490764
538,Barkhan,0.2673925465838509,0.02752992584901803
539,Barkhan,0.16706521739130434,0.016993423137252012
540,Barkhan,0.19142153209109733,0.029146356004998764
541,Barkhan,0.22687267080745346,0.0490694760825802
542,Barkhan,0.22082919254658387,0.07119085288004742
543,Barkhan,0.22859482401656314,0.05694384722377165
544,Barkhan,0.21116149068322984,0.04357845226714296
545,Barkhan,0.3102561076604555,0.0398061283111062
546,Barkhan,0.24442256728778466,0.06795006709872937
547,Barkhan,0.17434534161490683,0.042198070850376884
548,Barkhan,0.1841327122153209,0.018538723810650724
549,Barkhan,0.1737345755693582,0.03595794861682442
550,Kohlu,0.2129933747412008,0.04159884747556652
551,Kohlu,0.14432422360248448,0.022598921265507728
552,Kohlu,0.20479420289855077,0.03742450989189718
553,Kohlu,0.3247250517598344,0.047384711773961675
554,Kohlu,0.13522712215320912,0.038386853046597454
555,Kohlu,0.22302608695652176,0.048555316250230095
556,Kohlu,0.16538405797101452,0.030434821127846973
557,Kohlu,0.4022836438923395,0.06159953678872748
558,Kohlu,0.3189745341614907,0.06252388875046526
559,Kohlu,0.2240426501035197,0.03430389048964839
560,Kohlu,0.1739012422360249,0.027878351930007143
561,Kohlu,0.184779917184265,0.04466945177234945
562,Kohlu,0.14428571428571427,0.03173793557247373
563,Kohlu,0.216039751552795,0.029726196541079098
564,Kohlu,0.1448689440993789,0.015712581802727263
565,Kohlu,0.16203436853002065,0.02108224369032868
566,Kohlu,0.18915817805383023,0.029397436038093635
567,Kohlu,0.17019482401656316,0.035422911210339726
568,Kohlu,0.2067149068322982,0.023863782748187505
569,Kohlu,0.24799316770186333,0.04741473266648909
570,Kohlu,0.12797722567287784,0.01752833468150212
571,Kohlu,0.1600792960662526,0.02428515262191631
572,Kohlu,0.15366853002070396,0.03888320719990793
573,Kohlu,0.21970766045548656,0.03775216448038352
574,Kohlu,0.3543598343685301,0.054238168708282145
575,Dera Bugti,0.1592913043478261,0.022095415922921826
576,Dera Bugti,0.27290993788819884,0.03600620934794864
577,Dera Bugti,0.3164132505175984,0.03198870222282261
578,Dera Bugti,0.37880910973084886,0.031721833793603854
579,Dera Bugti,0.2026169772256729,0.04829329358459172
580,Dera Bugti,0.19835010351966872,0.019327374987949855
581,Dera Bugti,0.26292587991718425,0.02877351224144229
582,Dera Bugti,0.3468821946169773,0.01694380443127096
583,Dera Bugti,0.2816142857142857,0.04342624302640051
584,Dera Bugti,0.371544513457557,0.026909986143173786
585,Dera Bugti,0.14447122153209113,0.04086902456530166
586,Dera Bugti,0.19455445134575572,0.0376558754705848
587,Dera Bugti,0.39259089026915117,0.026709295105883653
588,Dera Bugti,0.2662567287784679,0.02392301280901148
589,Dera Bugti,0.39204824016563145,0.017228900617326882
590,Dera Bugti,0.12362070393374738,0.03682515162316471
591,Dera Bugti,0.1607884057971015,0.017784593800184142
592,Dera Bugti,0.3543271221532091,0.021572952759504698
593,Dera Bugti,0.12747453416149068,0.013769180995247614
594,Dera Bugti,0.3448374741200828,0.06109495814140582
595,Dera Bugti,0.14021035196687368,0.011643201906939906
596,Dera Bugti,0.37930745341614913,0.019950807137836868
597,Dera Bugti,0.2438552795031056,0.05439021773863769
598,Dera Bugti,0.30541925465838515,0.06175006086095499
599,Dera Bugti,0.22840662525879915,0.042470428945419275
600,Kalat,0.13815383022774327,0.020119430584379948
601,Kalat,0.12087018633540371,0.019774943628476847
602,Kalat,0.12883188405797102,0.025940102326179323
603,Kalat,0.12042132505175981,0.02704053637493148
604,Kalat,0.15478385093167704,0.018756690582590625
605,Kalat,0.1866016563146998,0.024277822815616485
606,Kalat,0.12135652173913042,0.01838903759237241
607,Kalat,0.1405144927536232,0.01651913972868136
608,Kalat,0.20179772256728779,0.03886831920085313
609,Kalat,0.1316325051759834,0.020405137371363354
610,Kalat,0.1297018633540373,0.02104054372585981
611,Kalat,0.171164182194617,0.037650871716008665
612,Kalat,0.10597681159420291,0.017996086797873637
613,Kalat,0.11233209109730849,0.014045463036625277
614,Kalat,0.13996853002070392,0.028540760331123433
615,Kalat,0.14547453416149067,0.021679271057050503
616,Kalat,0.14468447204968943,0.02813569234075183
617,Kalat,0.17173913043478262,0.02065835444186129
618,Kalat,0.17751718426501034,0.029120396047713337
619,Kalat,0.1148714285714286,0.03324848659386041
620,Kalat,0.13028633540372667,0.02398431131552997
621,Kalat,0.15355714285714286,0.02413024953897959
622,Kalat,0.12307287784679088,0.02080370434586911
623,Kalat,0.11941552795031059,0.029126328364545494
624,Kalat,0.10520227743271222,0.020917678219010846
625,Jafarabad,0.3531033126293996,0.01732887817292621
626,Jafarabad,0.3512946169772257,0.027235784070520925
627,Jafarabad,0.24484318652362133,0.02932273630913829
628,Jafarabad,0.368868115942029,0.028636544474134686
629,Jafarabad,0.3211948240165632,0.020793351374223158
630,Jafarabad,0.23000207039337475,0.024734144673259167
631,Jafarabad,0.2431855072463768,0.03297280961600126
632,Jafarabad,0.2896840579710145,0.031875470300299906
633,Jafarabad,0.2787863354037267,0.032385536143084655
634,Jafarabad,0.3808192546583851,0.02156031332285236
635,Jafarabad,0.25709026915113875,0.02759075052687676
636,Jafarabad,0.3331804159608507,0.05819350698275471
637,Jafarabad,0.31563221288515403,0.04358241202203703
638,Jafarabad,0.25115271150950497,0.040127901011324976
639,Jafarabad,0.3756683229813665,0.02957328638345645
640,Jafarabad,0.2013530798669929,0.04982399279126086
641,Jafarabad,0.31650103519668743,0.018039951657394186
642,Jafarabad,0.28698301127214165,0.04107244894929794
643,Jafarabad,0.3327004140786749,0.02176834107497676
644,Jafarabad,0.3383245178162798,0.03842420852284813
645,Jafarabad,0.2519871635610766,0.033014183932999173
646,Jafarabad,0.3445448365478915,0.053533531887139406
647,Jafarabad,0.3240525879917184,0.014984443993866864
648,Jafarabad,0.2154551219400804,0.03812262633674655
649,Jafarabad,0.295972463768116,0.043836497628341936
650,Nasirabad,0.13481449275362317,0.07024252266880991
651,Nasirabad,0.19448737060041407,0.07550663949364994
652,Nasirabad,0.3556695652173913,0.023341826148807136
653,Nasirabad,0.20081925465838513,0.0711959703129639
654,Nasirabad,0.28176252587991724,0.039808787718005945
655,Nasirabad,0.28118881987577643,0.03599227946967313
656,Nasirabad,0.3962875776397516,0.025892714950829124
657,Nasirabad,0.2613706004140787,0.031145183503955662
658,Nasirabad,0.23209979296066252,0.044397843358334264
659,Nasirabad,0.23267536231884062,0.050020071771641916
660,Nasirabad,0.2800738320957674,0.03817860187926656
661,Nasirabad,0.3707915113871636,0.01800973174259465
662,Nasirabad,0.41316231884057975,0.024937293915725064
663,Nasirabad,0.12765507246376814,0.03291499999198916
664,Nasirabad,0.21753167701863355,0.04574338393385582
665,Nasirabad,0.35111469979296067,0.017763364858945915
666,Nasirabad,0.31796977225672884,0.03967092963571886
667,Nasirabad,0.3675997929606626,0.019368361051080064
668,Nasirabad,0.36090020703933756,0.031256282529191486
669,Nasirabad,0.4467616977225673,0.029314995565710832
670,Nasirabad,0.3542060041407867,0.02241259774589656
671,Nasirabad,0.25005051759834374,0.03945606602127026
672,Nasirabad,0.37648985507246374,0.018014591126189843
673,Nasirabad,0.25773995859213245,0.04245422480440572
674,Nasirabad,0.3697293995859214,0.02158723029584322
675,Jhal Magsi,0.17380683229813665,0.037068113960550576
676,Jhal Magsi,0.11680641821946174,0.04606218558919146
677,Jhal Magsi,0.10999254658385095,0.03216757573261561
678,Jhal Magsi,0.16349565217391304,0.0427382198732378
679,Jhal Magsi,0.1845832298136646,0.053278121637130485
680,Jhal Magsi,0.3192187518485655,0.03818978997881129
681,Jhal Magsi,0.2579414078674949,0.04375880496753284
682,Jhal Magsi,0.1358128364389234,0.05299945304096493
683,Jhal Magsi,0.28407431418219464,0.04223404271019694
684,Jhal Magsi,0.16924368530020706,0.060286976880397594
685,Jhal Magsi,0.2013871635610766,0.0580410068173088
686,Jhal Magsi,0.19619482401656316,0.050795811154623234
687,Jhal Magsi,0.174879917184265,0.055551072106337085
688,Jhal Magsi,0.27745926030491247,0.03628905558606505
689,Jhal Magsi,0.17685486542443063,0.04443758035695996
690,Jhal Magsi,0.2541517075792248,0.052869955785035776
691,Jhal Magsi,0.3098548654244307,0.03882251406466109
692,Jhal Magsi,0.25926171475177684,0.06833127342463248
693,Jhal Magsi,0.23550745341614907,0.057353767778987624
694,Jhal Magsi,0.16573312629399592,0.056235580466054556
695,Jhal Magsi,0.23538079239600979,0.04496800784689207
696,Jhal Magsi,0.25365909041614015,0.04897598371166954
697,Jhal Magsi,0.1149186335403727,0.035278381947892457
698,Jhal Magsi,0.0908658385093168,0.03424785120885163
699,Jhal Magsi,0.31055847920195745,0.04783246052848157
700,Kachhi,0.09812194616977225,0.021626528730674333
701,Kachhi,0.12416915113871636,0.031248779179459302
702,Kachhi,0.15170559006211182,0.04318814895937476
703,Kachhi,0.11109233954451346,0.04206643539421969
704,Kachhi,0.07528509316770188,0.00867275614792779
705,Kachhi,0.12823333333333334,0.0186685550335301
706,Kachhi,0.07858053830227743,0.021623712892483264
707,Kachhi,0.07693002070393376,0.012342230959390252
708,Kachhi,0.0721855072463768,0.00849383750741477
709,Kachhi,0.1064977225672878,0.03259816648833761
710,Kachhi,0.13937329192546585,0.03013701317369159
711,Kachhi,0.13185983436853002,0.03237013036184905
712,Kachhi,0.17688488612836442,0.043691232116174164
713,Kachhi,0.10734327122153209,0.02634144240277737
714,Kachhi,0.10671821946169772,0.034258025142275106
715,Kachhi,0.1813418219461698,0.027635449826150408
716,Kachhi,0.1562329192546584,0.037097917782192
717,Kachhi,0.14800008469791076,0.039474867921295016
718,Kachhi,0.08846252587991721,0.017761753501153933
719,Kachhi,0.09100207039337474,0.02068775897372268
720,Kachhi,0.15661614906832302,0.030013293995199124
721,Kachhi,0.13649875776397516,0.03277856052853611
722,Kachhi,0.13075403726708076,0.03755961786757825
723,Kachhi,0.1986120082815735,0.026441710943192084
724,Kachhi,0.11602236024844721,0.02118061734792027
725,Awaran,0.08714534161490685,0.020442586614824357
726,Awaran,0.1476569358178054,0.0206240737631561
727,Awaran,0.10959296066252587,0.02037478344177442
728,Awaran,0.2072389233954452,0.016674820967297995
729,Awaran,0.1531378881987578,0.0287519520843261
730,Awaran,0.08073167701863354,0.013946243007312308
731,Awaran,0.2078815734989648,0.015072752121670105
732,Awaran,0.14912256728778467,0.03194416027219431
733,Awaran,0.11418364389233956,0.030024692478669464
734,Awaran,0.11964182194616979,0.021997564840234782
735,Awaran,0.19173312629399586,0.02064576962817857
736,Awaran,0.16995734989648034,0.022055932451474067
737,Awaran,0.11292960662525882,0.01878876430930181
738,Awaran,0.16984720496894412,0.024207851092665083
739,Awaran,0.1730169772256729,0.015129894323226013
740,Awaran,0.11407060041407868,0.018181951123695056
741,Awaran,0.10107494824016565,0.027187138443075343
742,Awaran,0.13384679089026916,0.019192755440067353
743,Awaran,0.08877080745341616,0.012007882994741561
744,Awaran,0.08407908902691512,0.009944229813240188
745,Awaran,0.12494616977225674,0.016684275771461036
746,Awaran,0.13417225672877847,0.013493888654240378
747,Awaran,0.10211221532091098,0.010986453710167725
748,Awaran,0.09876749482401656,0.013737744290156976
749,Awaran,0.21380579710144923,0.013306393456542156
750,Lasbela,0.11882091097308489,0.042531564099663535
751,Lasbela,0.23777184265010354,0.06831849213810427
752,Lasbela,0.2358351966873706,0.034401533786717606
753,Lasbela,0.0783552795031056,0.014569771368223607
754,Lasbela,0.42030476190476196,0.07083808010110872
755,Lasbela,0.3125645962732919,0.05561099262906154
756,Lasbela,0.16507018633540377,0.03555026145784759
757,Lasbela,0.3723273291925467,0.0654884034600382
758,Lasbela,0.0841654244306418,0.013181721747818561
759,Lasbela,0.08670269151138718,0.0175518358862059
760,Lasbela,0.32204306418219464,0.06057994291867987
761,Lasbela,0.13927122153209112,0.04540119771680506
762,Lasbela,0.24875155279503106,0.04553945270034808
763,Lasbela,0.4041509316770186,0.10601818226182458
764,Lasbela,0.13132753623188403,0.05590328386649525
765,Lasbela,0.19551718426501033,0.09017883731547037
766,Lasbela,0.23398157349896484,0.05402786242220727
767,Lasbela,0.1471173913043478,0.023403894223618504
768,Lasbela,0.2672515527950311,0.045204595941764604
769,Lasbela,0.27116066252587995,0.02416349141116404
770,Lasbela,0.23015051759834368,0.03447423724367961
771,Lasbela,0.15540828157349895,0.03247586047999684
772,Lasbela,0.19560993788819878,0.05369498859017554
773,Lasbela,0.15651304347826087,0.027672817307158502
774,Lasbela,0.14082525879917182,0.05146916559422366
775,Karachi,0.2299262939958592,0.08104652467501554
776,Karachi,0.19516066252587994,0.05464620198386603
777,Karachi,0.35371325051759844,0.07154473196053365
778,Karachi,0.157931884057971,0.04302154156556159
779,Karachi,0.37812173913043484,0.03853850809716421
780,Karachi,0.17391180124223607,0.05219521496023778
781,Karachi,0.20779855072463768,0.050761784942750056
782,Karachi,0.3302778467908903,0.0946580798079193
783,Karachi,0.32702298136645963,0.042016817939073386
784,Karachi,0.2955828157349897,0.04455595107372972
785,Karachi,0.2116726708074534,0.03461598163323113
786,Karachi,0.17562567287784675,0.03411414889907211
787,Karachi,0.21548778467908902,0.048276421414170226
788,Karachi,0.21809026915113874,0.053137236163949254
789,Karachi,0.2102954451345756,0.02582282913960128
790,Karachi,0.14679751552795034,0.03556919114945928
791,Karachi,0.19617805383022777,0.04619170566946998
792,Karachi,0.31569813664596275,0.05179052727656402
793,Karachi,0.18575921325051764,0.06044853567205297
794,Karachi,0.2249041407867495,0.04994174929794206
795,Karachi,0.1314513457556936,0.02571045674342677
796,Karachi,0.19592360248447205,0.05174576500377381
797,Karachi,0.18288819875776402,0.05327510005763954
798,Karachi,0.2882935817805383,0.0359712137642873
799,Karachi,0.242332298136646,0.06454525855246757
800,Thatta,0.2891258799171843,0.017890607141282176
801,Thatta,0.2885488612836439,0.022874663638477902
802,Thatta,0.31096873706004147,0.025815055455314928
803,Thatta,0.170264182194617,0.04322840135163924
804,Thatta,0.3620645962732919,0.030338004375224204
805,Thatta,0.30486997929606624,0.023661922958251248
806,Thatta,0.31953726708074537,0.050650655564575826
807,Thatta,0.3011105590062111,0.018752347112503582
808,Thatta,0.3360993788819875,0.0216602854373565
809,Thatta,0.17142443064182192,0.03703029529700525
810,Thatta,0.2962026915113871,0.03698805597691371
811,Thatta,0.34829937888198764,0.02771796408406527
812,Thatta,0.30837950310559004,0.03785673797163528
813,Thatta,0.3115567287784679,0.03797015807063357
814,Thatta,0.24648695652173913,0.04033721992836396
815,Thatta,0.22372836438923396,0.03800021913461293
816,Thatta,0.3341300207039338,0.025621649379436392
817,Thatta,0.25281656314699796,0.02976893351298879
818,Thatta,0.22737722567287785,0.032876934824719005
819,Thatta,0.2848716920760399,0.05319014188887262
820,Thatta,0.1936217955957087,0.04808362317394172
821,Thatta,0.3512737060041407,0.02918124601914526
822,Thatta,0.18662505175983435,0.059542575178587756
823,Thatta,0.23584182194616976,0.020130048580164123
824,Thatta,0.3335592132505176,0.0307837411178913
825,Tharparkar,0.17013913043478265,0.023229771437390065
826,Tharparkar,0.17455859213250519,0.03067864415458487
827,Tharparkar,0.1949225672877847,0.028316736486602635
828,Tharparkar,0.17094285714285717,0.030291766320645223
829,Tharparkar,0.18196770186335404,0.03294262350743858
830,Tharparkar,0.16257432712215322,0.027552650860793147
831,Tharparkar,0.1967482401656315,0.03899292456562015
832,Tharparkar,0.15013395445134575,0.02537591888372791
833,Tharparkar,0.1779629399585922,0.023362951430399025
834,Tharparkar,0.1455335403726708,0.020356470892065565
835,Tharparkar,0.19173954451345762,0.0404355975986958
836,Tharparkar,0.17033167701863353,0.037002823488984156
837,Tharparkar,0.2126975155279503,0.04381011423848836
838,Tharparkar,0.19639730848861284,0.03794631836742386
839,Tharparkar,0.17650351966873706,0.028265027106800802
840,Tharparkar,0.1956474120082816,0.0403728636285674
841,Tharparkar,0.17131180124223602,0.028005620751341134
842,Tharparkar,0.16502008281573502,0.027503683907006728
843,Tharparkar,0.1821623188405797,0.028959747559776206
844,Tharparkar,0.1768935817805383,0.054317976972753236
845,Tharparkar,0.1991879917184265,0.040055214859911814
846,Tharparkar,0.19442380952380955,0.033861831152493665
847,Tharparkar,0.1567532091097308,0.031445164243741816
848,Tharparkar,0.14947950310559005,0.02428952073657479
849,Tharparkar,0.18704761904761907,0.03224789495045511
850,Umerkot,0.35848658949745904,0.06799048791331955
851,Umerkot,0.3983109730848862,0.04538112267353375
852,Umerkot,0.42608509316770177,0.050910173676069724
853,Umerkot,0.24802275132275137,0.03951414137352312
854,Umerkot,0.433572463768116,0.046485119182357273
855,Umerkot,0.30456795355823485,0.045723056728934175
856,Umerkot,0.39665320910973084,0.03512065029641798
857,Umerkot,0.33608881987577643,0.0391414061355324
858,Umerkot,0.20643271221532095,0.02285920655985117
859,Umerkot,0.26514493184955135,0.03537033098671942
860,Umerkot,0.2641285714285714,0.0385232387477231
861,Umerkot,0.3295443064182195,0.07432678943505869
862,Umerkot,0.3056805383022775,0.031878332046148795
863,Umerkot,0.2597333333333333,0.05770652413684552
864,Umerkot,0.33833167701863354,0.046100285137428434
865,Umerkot,0.2602754313319531,0.04162380021137678
866,Umerkot,0.27024037267080747,0.04134727406856462
867,Umerkot,0.2685351966873706,0.05189546905244368
868,Umerkot,0.2896461697722567,0.07067759627317548
869,Umerkot,0.2920173913043479,0.06272574984758496
870,Umerkot,0.2882339262187089,0.034308910688763766
871,Umerkot,0.31084327122153216,0.0656257987341442
872,Umerkot,0.3230592132505176,0.03643176063494471
873,Umerkot,0.3146281573498965,0.05409630682858702
874,Umerkot,0.30826501035196685,0.0534953940888655
875,Jamshoro,0.18398819875776398,0.03216086311760393
876,Jamshoro,0.22950844155844158,0.052516266108140745
877,Jamshoro,0.218712215320911,0.06666075927493953
878,Jamshoro,0.2518055806512329,0.057767056931340356
879,Jamshoro,0.2661873706004141,0.05017984374034009
880,Jamshoro,0.21425188405797102,0.021912162521865147
881,Jamshoro,0.28397391304347824,0.026678732102591224
882,Jamshoro,0.32193897000170296,0.06320415934635103
883,Jamshoro,0.293592546583851,0.029540920418856014
884,Jamshoro,0.1637285714285715,0.03246894879464627
885,Jamshoro,0.17444202898550726,0.03543476767984382
886,Jamshoro,0.3142575569358178,0.0377081462026926
887,Jamshoro,0.14041739130434785,0.023735570001241164
888,Jamshoro,0.2755372670807453,0.034786626723705284
889,Jamshoro,0.24057819499341238,0.06661470685818392
890,Jamshoro,0.2857496894409938,0.07903781529948531
891,Jamshoro,0.12169109730848862,0.02460317891605822
892,Jamshoro,0.46570848861283637,0.02264661263366636
893,Jamshoro,0.3112899680030115,0.07702817906406266
894,Jamshoro,0.12139233954451348,0.027862146727781447
895,Jamshoro,0.23228861283643892,0.04200216351555881
896,Jamshoro,0.2392579992471297,0.06100185638704627
897,Jamshoro,0.17991594202898548,0.044658197068034776
898,Jamshoro,0.158892132505176,0.026639803789668154
899,Jamshoro,0.31259937888198763,0.036625601754892954
900,Dadu,0.34367950310559003,0.06160788284781958
901,Dadu,0.3016956521739131,0.05071934527255946
902,Dadu,0.21247432712215322,0.022721806832306752
903,Dadu,0.15737912766104986,0.07107961711091706
904,Dadu,0.31560124223602487,0.024780252081584048
905,Dadu,0.14934049187527446,0.05264128324585508
906,Dadu,0.35719917184265004,0.0296582487908742
907,Dadu,0.41285921325051755,0.0245010809888337
908,Dadu,0.15360269151138717,0.04803569483387331
909,Dadu,0.3171840579710145,0.023242789139363732
910,Dadu,0.21894513457556933,0.021752382067741792
911,Dadu,0.23646316671596174,0.036865341749743236
912,Dadu,0.3908438923395445,0.0435103227933856
913,Dadu,0.32583457556935824,0.06346396656148219
914,Dadu,0.19739036722240386,0.04222335382647624
915,Dadu,0.3335033126293997,0.029151666311924403
916,Dadu,0.1850608695652174,0.024551475589894515
917,Dadu,0.16201573498964802,0.04836097394986383
918,Dadu,0.39648311594202895,0.03860464868038571
919,Dadu,0.3475561076604554,0.02032839979334071
920,Dadu,0.29074554865424435,0.030366503729908456
921,Dadu,0.23632670807453415,0.034031807261095205
922,Dadu,0.07247701863354038,0.018439219315655557
923,Dadu,0.3290408996800301,0.04315680840024769
924,Dadu,0.4244424430641823,0.02455694336205724
925,Tando Muhammad Khan,0.3539821946169772,0.02883327406990718
926,Tando Muhammad Khan,0.34242567287784675,0.0368743714616264
927,Tando Muhammad Khan,0.39362153209109724,0.024758295162657932
928,Tando Muhammad Khan,0.30749855072463766,0.02405497545520303
929,Tando Muhammad Khan,0.3059409937888199,0.022617740608750686
930,Tando Muhammad Khan,0.242096480331263,0.0261376466665074
931,Tando Muhammad Khan,0.131348033126294,0.04180169638905981
932,Tando Muhammad Khan,0.3156896480331263,0.017786928179755895
933,Tando Muhammad Khan,0.3582875776397516,0.024305442861204476
934,Tando Muhammad Khan,0.41478053830227746,0.030859216374512936
935,Tando Muhammad Khan,0.2974648033126294,0.02275712219689845
936,Tando Muhammad Khan,0.35762298136645965,0.027302431858469457
937,Tando Muhammad Khan,0.27145983436853,0.020544936441058446
938,Tando Muhammad Khan,0.325044099378882,0.03205992443343709
939,Tando Muhammad Khan,0.22140559006211177,0.03150316414638189
940,Tando Muhammad Khan,0.29818260869565216,0.02538026448220716
941,Tando Muhammad Khan,0.3618246376811594,0.022307224814687165
942,Tando Muhammad Khan,0.3993285714285715,0.033116373299666595
943,Tando Muhammad Khan,0.39417287784679095,0.03209595739995933
944,Tando Muhammad Khan,0.34923664596273296,0.028809289878671582
945,Tando Muhammad Khan,0.21261200828157353,0.03980085958404726
946,Tando Muhammad Khan,0.3631378881987578,0.02622626609514713
947,Tando Muhammad Khan,0.3566792960662526,0.042908580361270404
948,Tando Muhammad Khan,0.2883691511387164,0.04353621534788535
949,Tando Muhammad Khan,0.3094975155279503,0.02775620234316301
950,Hyderabad,0.47542587991718427,0.04244561032811272
951,Hyderabad,0.47592132505175994,0.03373707123512507
952,Hyderabad,0.4610207039337474,0.03438469583138682
953,Hyderabad,0.37393167701863356,0.027535402727285344
954,Hyderabad,0.45014720496894406,0.0884905795574971
955,Hyderabad,0.4512057971014493,0.02339556409577839
956,Hyderabad,0.29318364389233953,0.042410469286846615
957,Hyderabad,0.35194679089026903,0.041884930304730214
958,Hyderabad,0.4362585921325053,0.0656740974270533
959,Hyderabad,0.4721546583850933,0.03856332781511968
960,Hyderabad,0.3756283643892339,0.02694672548301579
961,Hyderabad,0.42750434782608693,0.05530401110943547
962,Hyderabad,0.36800415019762855,0.035358949173684706
963,Hyderabad,0.31832505175983433,0.04352527646172834
964,Hyderabad,0.4814498964803312,0.030687122247189755
965,Hyderabad,0.44699151138716364,0.06993154489385782
966,Hyderabad,0.28763064182194614,0.017552178065943676
967,Hyderabad,0.47740890269151126,0.04211657976679184
968,Hyderabad,0.5271103519668738,0.030888042423863008
969,Hyderabad,0.43505507246376807,0.0898786579044097
970,Hyderabad,0.2647701863354038,0.023757197876853008
971,Hyderabad,0.4182674948240166,0.022525460559668847
972,Hyderabad,0.48566997929606626,0.0388528304257327
973,Hyderabad,0.45723747412008275,0.056626109680550415
974,Hyderabad,0.3565002070393375,0.048093153196897116
975,Tando Allahyar,0.3610428571428571,0.05541460116195474
976,Tando Allahyar,0.42346563146997923,0.04521488930219118
977,Tando Allahyar,0.2539981366459628,0.055653133039926875
978,Tando Allahyar,0.37427329192546577,0.05161972383239951
979,Tando Allahyar,0.39282049689440995,0.04225982360195593
980,Tando Allahyar,0.3796345755693582,0.032708782314553854
981,Tando Allahyar,0.44625693581780534,0.031232379600670428
982,Tando Allahyar,0.4635341614906833,0.04297133867991901
983,Tando Allahyar,0.23266501035196688,0.039135068910692954
984,Tando Allahyar,0.4119929606625259,0.05021819513891854
985,Tando Allahyar,0.3826496894409937,0.05009495550149076
986,Tando Allahyar,0.4101844720496894,0.039877156055414635
987,Tando Allahyar,0.40987846790890275,0.04755620670205235
988,Tando Allahyar,0.4111279503105591,0.07112111848524662
989,Tando Allahyar,0.34937929606625256,0.05970434084393327
990,Tando Allahyar,0.31783975155279504,0.024653566707498013
991,Tando Allahyar,0.3434621118012423,0.04362212034782379
992,Tando Allahyar,0.2983916431394692,0.07420421271175287
993,Tando Allahyar,0.3072689440993789,0.058069384193881544
994,Tando Allahyar,0.2945946169772256,0.03430976156692118
995,Tando Allahyar,0.4753457556935819,0.041294394084922685
996,Tando Allahyar,0.37029482401656316,0.026095075604004394
997,Tando Allahyar,0.36395859213250514,0.022258524544052086
998,Tando Allahyar,0.432828364389234,0.031502866274755195
999,Tando Allahyar,0.33512546583850944,0.02272779869130594
1000,Badin,0.30720848861283645,0.024782885708239978
1001,Badin,0.34652484472049694,0.03777262474837308
1002,Badin,0.31309019386410697,0.04580682541740745
1003,Badin,0.2418505175983437,0.032186017684806466
1004,Badin,0.26574099378881993,0.05604465253539668
1005,Badin,0.3492635610766046,0.041005094266819
1006,Badin,0.334255486542443,0.04253644969251153
1007,Badin,0.36925983436853,0.031307228355646075
1008,Badin,0.29040456427630346,0.046722210556913314
1009,Badin,0.37487287784679096,0.03121498695749521
1010,Badin,0.30175072463768116,0.041305065381875734
1011,Badin,0.305524016563147,0.024415338616915867
1012,Badin,0.3016231978166761,0.038334245555696735
1013,Badin,0.14042970073404856,0.03293085028717793
1014,Badin,0.27144389233954447,0.029101181316088284
1015,Badin,0.327007453416149,0.036089194551142796
1016,Badin,0.2976492753623189,0.045572123532969334
1017,Badin,0.2973385093167702,0.04003507136290258
1018,Badin,0.21866102955015998,0.07361217387047446
1019,Badin,0.341883850931677,0.037687626841290685
1020,Badin,0.2950095238095238,0.028761750732392562
1021,Badin,0.34485838509316763,0.05087299738154307
1022,Badin,0.2493817805383023,0.0414185976532074
1023,Badin,0.3585258799171843,0.07245724891349355
1024,Badin,0.31068012422360247,0.031656460178106596
1025,Mirpurkhas,0.33839378881987575,0.03356518369567364
1026,Mirpurkhas,0.23966574440052704,0.03737783475462016
1027,Mirpurkhas,0.30166832298136653,0.058962580521703924
1028,Mirpurkhas,0.3619958592132505,0.03317766177615469
1029,Mirpurkhas,0.2530095708639187,0.04155241483479378
1030,Mirpurkhas,0.27660672877846787,0.03499607374750679
1031,Mirpurkhas,0.3898209109730849,0.0427752235209386
1032,Mirpurkhas,0.35381884057971014,0.058320130090209726
1033,Mirpurkhas,0.2694041407867495,0.021044925838519597
1034,Mirpurkhas,0.19147765692640697,0.02912838631202179
1035,Mirpurkhas,0.31128881987577645,0.03191016969283049
1036,Mirpurkhas,0.35652525879917185,0.04246744942569365
1037,Mirpurkhas,0.24401118012422365,0.08727689259400184
1038,Mirpurkhas,0.3291824016563146,0.04709201969907253
1039,Mirpurkhas,0.31094989648033133,0.046397798284989064
1040,Mirpurkhas,0.4335859213250518,0.025891674213911194
1041,Mirpurkhas,0.30732049689441,0.05115965120229291
1042,Mirpurkhas,0.30880890269151146,0.03530342257444411
1043,Mirpurkhas,0.3502376811594204,0.05751110794300494
1044,Mirpurkhas,0.30333860342556,0.0406173355319862
1045,Mirpurkhas,0.3329995859213251,0.03103272493565041
1046,Mirpurkhas,0.33637971014492757,0.05765438563678198
1047,Mirpurkhas,0.30533084886128364,0.033015894717489315
1048,Mirpurkhas,0.36132443064182196,0.043051445724657515
1049,Mirpurkhas,0.27848778467908897,0.05484370306926699
1050,Matiari,0.2975432360427702,0.06282151932856438
1051,Matiari,0.5145594202898551,0.033565430017169065
1052,Matiari,0.442075569358178,0.03199321127231553
